,uid,logf0_rmse_recon,logf0_corr_recon,logf0_rmse_gt,logf0_corr_gt
193,1859_145700_000033_000000,0.7761033555250493,-0.03508068985614189,0.5211084200594677,0.41964916109346356
194,7145_87280_000029_000004,0.36897282875887827,0.3033719949362128,0.377348006668078,0.10254889353835928
195,8388_275212_000020_000001,0.3823450866960045,0.19755335882854283,0.2327715610821476,0.4423607825731146
196,4111_184448_000048_000000,0.47084973335864216,0.0395143343365658,0.3116760447259986,0.2938205309833228
197,8028_233366_000030_000001,0.22015600936053023,0.7737414825442804,0.22832764976843836,0.7247927820863197
198,2598_4662_000046_000002,0.2230644166097229,0.6159643082516217,0.2403371385039168,0.6710746781207559
199,3483_119637_000025_000000,0.24886697956331508,0.7494009746659741,0.22939730150793752,0.7242903215783123
200,5039_1189_000014_000000,0.5537663611219308,0.36615745448117126,0.5147921862918855,0.4598275052414885
201,7313_91072_000034_000004,0.2761099643816343,0.6501661497216719,0.2521816489186468,0.6631371936786505
202,4719_25766_000003_000001,0.15952309665818867,0.6535857940198411,0.2821190350370964,0.2723300973641744
203,6446_40571_000004_000001,0.24110760454595395,0.6436703216186004,0.2990627428884749,0.42096529148381373
204,2156_82458_000004_000000,0.30749169995751024,0.5929973808773907,0.2660930793884205,0.7195951261740573
205,7789_103120_000029_000000,0.18576223403303171,0.6837581893453959,0.2598816292135054,0.44355133054541096
206,6300_39661_000022_000000,0.24575680690061413,0.7356433409443801,0.2384511271900522,0.6148208655554457
207,3157_119295_000030_000001,0.25462073768674465,0.5530472562670788,0.20727113032662633,0.7178308960862655
208,8225_274374_000015_000004,0.19445258338762705,0.7180765542788176,0.2797186740245694,0.4247422858534289
209,1028_133393_000030_000000,0.20045358081973771,0.6349536222557092,0.2064458366333575,0.6031369093791227
210,6492_68353_000016_000002,0.156833803959522,0.6449993005858711,0.1848094134674504,0.5895153136264102
211,5740_97610_000010_000002,0.21923250111949283,0.5545942696416432,0.26280328115787105,0.5378388298506193
212,5126_27504_000011_000003,0.2695718754853665,0.592908750801084,0.30864462523281216,0.44360331402168035
213,16_122828_000056_000003,0.26152096676228437,0.70812216475935,0.22738266486824033,0.7281286429756145
214,5054_18527_000015_000001,0.31108631421812477,0.6669961275628825,0.36452256059979793,0.6258082174303495
215,93_124558_000056_000001,0.47821484256082925,0.29947956726730673,0.46753644078170864,0.3499006780278673
216,7949_39970_000030_000011,0.2292049305243981,0.48108225774977315,0.16112464324066442,0.6381208930719519
217,718_129596_000023_000002,0.14617198796525643,0.8536414342584843,0.13366048600501668,0.8745199475053195
218,7874_110243_000044_000000,0.15489981769164396,0.7693611443098509,0.13355500703218756,0.774418046445504
219,7825_258978_000006_000004,0.16134881376053273,0.6254790059703413,0.1628426025794515,0.6356039201209301
220,5588_68188_000050_000002,0.2560396817421679,0.5896770111503556,0.2158524346835877,0.7464226745878669
221,666_11243_000078_000000,0.5901226364912957,-0.1053894305348338,0.5932658927996545,0.3591513683866405
222,2299_6524_000057_000000,0.11402316869277546,0.9058924038661659,0.11370521380685204,0.9105079404777996
223,3368_170950_000034_000003,0.1948812643471764,0.47072602627564425,0.21226095670175169,0.3512134307700391
224,4110_11528_000048_000000,0.20048854884448197,0.7482335724747406,0.19729119221744496,0.8102071241250323
225,3368_170952_000051_000000,0.1924934148769807,0.5727065393992105,0.18430672960884964,0.4191850633043941
226,114_129324_000020_000002,0.28859603725408295,0.5038321284266104,0.11650703475932396,0.7824271719678166
227,4152_12926_000012_000000,0.15606168470357043,0.7681785444804253,0.30883528990377107,0.29175560128141753
228,1460_138289_000080_000002,0.1989490064146268,0.5932010131809217,0.2683404429705335,0.4513012001076954
229,5007_31609_000011_000001,0.3228697714239775,0.38439143897427785,0.2235235796482619,0.6208236932670761
230,54_121080_000031_000000,0.43263394463837224,-0.07469128160611116,0.46110501560884626,-0.11233275500998187
231,1018_133447_000053_000000,0.17060759180626162,0.4922042007660472,0.19160792103773996,0.48223984903676786
232,5985_63885_000049_000000,0.16578391171549553,0.8236636669159101,0.24326206994729865,0.5994131249182952
233,7437_96157_000013_000001,0.2060497244554554,0.687732723732399,0.16406257075266262,0.7046772370445173
234,497_125118_000043_000001,0.09430662208400162,0.9571078906190562,0.9448007485298302,0.3956625207209075
235,5012_80192_000017_000000,0.1901797738740171,0.7234822880150509,0.2074416583560926,0.6087070245998357
236,5319_64075_000020_000000,0.2260025919851138,0.3770229430398678,0.2297918401759535,0.38229945894107265
237,2512_157242_000005_000000,0.24821563966349075,0.5635717670631426,0.1705048444805104,0.7607173070134244
238,8506_287660_000007_000000,0.24271355879807635,0.6361626281173347,0.3089327342654692,0.5693439199338975
239,207_131203_000030_000000,0.2468568992152772,0.363288304326143,0.2129653310377787,0.3109961250417361
240,318_124224_000021_000008,0.33878200022754495,0.7393983739204325,0.346444704552685,0.5249067084520994
241,1779_142733_000011_000000,0.1970467574545928,0.7661905325070407,0.23428385371999635,0.6847745113243207
242,7120_118112_000000_000000,0.3319864064134228,0.6339015843976976,0.3727534869739878,0.5348278570071617
243,2401_144485_000085_000001,0.10920532962229894,0.8188829038180692,0.08231995924081027,0.8805034867458035
244,5802_76044_000008_000003,0.16789606745921132,0.9043631797965982,0.2400181631747791,0.7145699130851499
245,6575_67584_000009_000000,0.24338018222067517,0.8648880225400961,0.2213313648414255,0.8612659747995474
246,3989_182402_000022_000004,0.0847459062694332,0.77990153100438,0.13263669565119013,0.6120057153391313
247,4116_13265_000017_000000,0.380066371076187,0.3837840043498934,0.3353888247040172,0.5146122414062136
248,9022_282383_000022_000004,0.18716391262215953,0.690900114670098,0.28982266189781747,0.5577283251164477
249,6538_81858_000014_000007,0.3335282237625289,0.08012057196748265,0.13466159679817155,0.7418465295233384
250,7828_105179_000022_000002,0.3108784306825454,0.3987766598258617,0.2754275560164606,0.40411142389440896
251,6544_231862_000038_000002,0.13419625549089573,0.6409934118200578,0.3620526836986053,0.6010900850550017
252,1313_135022_000007_000002,0.24155152228607818,0.6498759261857565,0.2002361708676142,0.753239766823797
253,4278_187018_000004_000003,0.29263046077744287,0.475500841183386,0.2612848652738636,0.577605562564951
254,4733_6398_000020_000004,0.17016315624806172,0.3346186786188868,0.20242426197645758,0.2522819734105817
255,1472_142848_000016_000002,0.23445715283366034,0.3621652379123773,0.25744813536614225,0.3333262060425355
256,7939_120325_000015_000000,0.1144093435300608,0.9658911858130688,0.17029479724400823,0.932494853317298
257,7994_258960_000001_000000,0.3518137238506148,-0.17072193666261246,0.38039202933214694,-0.19780157646471766
258,7881_105574_000003_000001,0.28652671416109715,0.3737641234285243,0.2597050647220117,0.38453115827460965
259,1769_143483_000019_000001,0.2345398402615035,0.5761588863566784,0.22927855656196455,0.4812030896181454
260,8474_281187_000042_000000,0.40797786310570266,0.5795591281685077,0.4329580119393837,0.37976369006051774
261,7240_92200_000003_000005,0.20506973294617034,0.9179107344600937,0.18308042134374447,0.5131500137734574
262,2618_138042_000045_000002,0.16902521653477195,0.8465932305828064,0.16945989576829643,0.7862284515657967
263,968_122545_000053_000000,0.2769256422804515,0.5082288842627849,0.24490070302302142,0.6194937094216912
264,207_143321_000046_000003,0.24344711480320455,0.6727003255629793,0.26316013756499707,0.5688795570190281
265,512_124520_000044_000003,0.1347847416548371,0.9275998866428737,0.12592113447404837,0.9193378888688486
266,637_127579_000016_000001,0.21440416105524596,0.6936426435013826,0.2542414864216136,0.5930280327920118
267,1958_144503_000061_000002,0.20814343077032615,0.5780286354038274,0.22808844864913597,0.8206192366695854
268,6339_65554_000034_000001,0.13418796569512673,0.6955895411873232,0.1684077052628264,0.6462438351264235
269,3482_170452_000069_000000,0.30759045300752375,0.6444173164062242,0.21811225108745994,0.7022496225544941
270,5914_52088_000021_000000,0.21766157687789356,0.7435878808283176,0.3381096257557881,0.5446122802038424
271,6701_71401_000032_000000,0.20542325727027028,0.6458937499966214,0.18208905452822402,0.7255902957012901
272,3448_5416_000044_000001,0.1670706321674918,0.7171652311645474,0.1878135692169516,0.6213941665926089
273,217_122443_000018_000000,0.895064361534776,-0.45055672993951873,0.7990164429032527,0.3097945779552299
274,3118_5911_000011_000004,0.3428040447234884,0.477321828529395,0.29284209734868194,0.6614472351461954
275,7995_280250_000033_000008,0.4660967878640148,-0.05047069404632662,0.1253226470141563,0.33869158530732735
276,2194_141248_000051_000000,0.2346162379455666,0.34507020397815186,0.3059454352311099,0.15472703923616674
